Wall time,Step,Value
1555449912.973062,0,1.0026159286499023
1555449922.7923717,1,0.9410965442657471
1555449926.3783607,2,0.8879560232162476
1555449930.2009594,3,0.8446313738822937
1555449934.235382,4,0.8119154572486877
1555449938.1047955,5,0.7855249047279358
1555449942.407546,6,0.7653128504753113
1555449946.2568905,7,0.7505528926849365
1555449950.5858078,8,0.7390419840812683
1555449954.7276738,9,0.7291403412818909
1555449958.9719062,10,0.7203980684280396
1555449962.9931426,11,0.7124951481819153
1555449966.8101742,12,0.7054107189178467
1555449970.6868618,13,0.6985980272293091
1555449974.4538944,14,0.6925799250602722
1555449978.236364,15,0.6871292591094971
1555449982.3983428,16,0.6821240186691284
1555449985.996747,17,0.6773064732551575
1555449989.0368724,18,0.6724959015846252
1555449991.6314464,19,0.667820930480957
1555449993.8827324,20,0.663362979888916
1555449996.0019958,21,0.6595402359962463
1555449998.3569129,22,0.6561421155929565
1555450000.4477487,23,0.6530672907829285
1555450002.6665971,24,0.6501286625862122
1555450004.8870645,25,0.6473545432090759
1555450007.0596313,26,0.6446039080619812
1555450009.405842,27,0.6421409249305725
1555450013.0094705,28,0.6399133801460266
1555450015.5194225,29,0.6378441452980042
1555450017.693014,30,0.6356556415557861
1555450019.9718416,31,0.6337075233459473
1555450022.2187982,32,0.6316999197006226
1555450024.4882855,33,0.6295145153999329
1555450026.5471232,34,0.6277888417243958
1555450028.7318718,35,0.6261800527572632
1555450030.996535,36,0.6244015693664551
1555450033.1070502,37,0.6225810050964355
1555450035.30916,38,0.6209018230438232
1555450037.501724,39,0.6194281578063965
1555450039.6415956,40,0.6176064610481262
1555450041.7638059,41,0.6159167289733887
1555450043.9179437,42,0.6142538189888
1555450046.5326898,43,0.6127442121505737
1555450049.9075732,44,0.6114020943641663
1555450053.803898,45,0.6098443269729614
1555450057.0940835,46,0.6084256172180176
1555450059.3111608,47,0.6070137619972229
1555450061.4697576,48,0.6056283712387085
1555450063.556091,49,0.6042883992195129
